,Community Area,STORE NAME,Program Name,Program Type,Activity Status,Reduced Meal Eligibiity,Normalized Reduced Meal Eligiblity,HARDSHIP INDEX,LATITUDE,LONGITUDE
301,ARMOUR SQUARE,MAYFLOWER FOOD,,,,,,,41.8542653039,-87.6321895068
302,WEST RIDGE,MEHRAB ZABIHA MEAT & TOBACCO,,,,,,,41.9975920168,-87.69166812190002
303,HUMBOLDT PARK,MELISSA'S FOOD & LIQUORS INC,,,,,,,41.9050594546,-87.72395138450001
304,CHICAGO LAWN,MI MEXICO GROCERY,,,,,,,41.786376343200004,-87.688776514
305,DUNNING,MIARA'S CONT'L PASTRY DELI INC,,,,,,,41.9452338231,-87.8029266385
306,LOWER WEST SIDE,MICELI'S DELI & FOOD MART,,,,,,,41.847020464,-87.6831995522
307,KENWOOD,MICHAELS FRESH MARKET,,,,,,,41.809772726599995,-87.5949608909
308,HUMBOLDT PARK,MID TOWN FOODS,,,,,,,41.9025838739,-87.7236192485
309,SOUTH LAWNDALE,MINI MERCADO LA BETANIA,,,,,,,41.8403965367,-87.7306750125
310,WOODLAWN,MLB FOOD,,,,,,,41.7729559039,-87.6100578109
311,AUSTIN,MOO & OINK INC,,,,,,,41.8805838854,-87.7470529414
312,BELMONT CRAGIN,"MORELIA SUPERMARKET #2, INC.",,,,,,,41.931406291,-87.7479369735
313,WEST RIDGE,"MORELIA SUPERMARKET, INC.",,,,,,,42.0141839829,-87.6903783498
314,ENGLEWOOD,MORGAN FOOD CORP LLC,,,,,,,41.7741289538,-87.6496459973
315,BRIGHTON PARK,MOROLEON FOODS #2 INC.,,,,,,,41.8157711158,-87.6893858973
316,ROGERS PARK,MORSE FOOD AND MEAT MARKET,,,,,,,42.0079949199,-87.6671741467
317,ALBANY PARK,MOUNSEF INTERNATIONAL,,,,,,,41.9677930872,-87.7086027049
318,WASHINGTON PARK,MR G'S FOOD & LIQUOR,,,,,,,41.7894298575,-87.6178403398
319,NEAR NORTH SIDE,MUNCHIES ON LARRABEE,,,,,,,41.9008485875,-87.64325553649998
320,WEST TOWN,Municipal Foods,,,,,,,41.9028592342,-87.6918885843
321,ROSELAND,NANCE FOOD MART,,,,,,,41.6951531575,-87.6278202407
322,WEST PULLMAN,NANCY FOODS INC,,,,,,,41.6702523999,-87.62227195620001
323,ALBANY PARK,NATIONAL FRUIT STOP,,,,,,,41.9682556374,-87.7168773813
324,NORWOOD PARK,Natural Country Deli,,,,,,,41.9984929696,-87.7890953687
325,WEST RIDGE,NAYAB MART,,,,,,,41.9975891244,-87.69183691479998
326,AUBURN GRESHAM,NEIL'S FOOD,,,,,,,41.7528304183,-87.64395052479998
327,CHICAGO LAWN,NEW LA ESTRELLA FOODS INC.,,,,,,,41.7789315569,-87.6984170935
328,EAST GARFIELD PARK,NEW POP-IN,,,,,,,41.8754237451,-87.7058203625
329,HUMBOLDT PARK,NICKEL LIQUOR & MINI MART INC,,,,,,,41.9026337556,-87.7179312389
330,WEST RIDGE,NOOR MEAT,,,,,,,41.997573805900004,-87.69254859879999
331,AUSTIN,NORTHWEST FOOD & LIQUOR,,,,,,,41.9096148952,-87.7554779679
332,CHICAGO LAWN,"OGIES FOOD, INC",,,,,,,41.7683658358,-87.68830090770003
333,AUSTIN,OHIO FOOD MART,,,,,,,41.8910492873,-87.75973283729998
334,UPTOWN,OLD WORLD MARKET,,,,,,,41.975475398600004,-87.6596970117
335,CHICAGO LAWN,OLIVE MOUNT MART,,,,,,,41.7789401249,-87.71186857229998
336,WEST GARFIELD PARK,ONE STOP,,,,,,,41.8804994508,-87.735595961
337,KENWOOD,ONE STOP FOOD & LIQUOR STORE,,,,,,,41.8168651481,-87.5986888442
338,UPTOWN,ORIENTAL ASIA MARKET INC.,,,,,,,41.9725559281,-87.6550576698
339,NEAR NORTH SIDE,ORLEANS MARKET,,,,,,,41.8908642852,-87.6363291879
340,WOODLAWN,OSAMA FOOD MART,,,,,,,41.7729575221,-87.6099733981
341,BRIDGEPORT,OUTLET KINGDOM,,,,,,,41.831074943699996,-87.64597111219999
342,HUMBOLDT PARK,P & I FOOD & LIQUOR INC.,,,,,,,41.9027068139,-87.7310180698
343,WEST RIDGE,PAR BIRDIE FOODS,,,,,,,41.9979009735,-87.68637821790001
344,CHICAGO LAWN,"PARK FOODS OF 71ST STREET,INC.",,,,,,,41.7647171389,-87.6887509815
345,NEW CITY,"PARK PACKING OF CHICAGO, INC.",,,,,,,41.8191594443,-87.66423535540001
346,LOOP,PARKSHORE MARKET LTD,,,,,,,41.8861772806,-87.6155996011
347,WEST RIDGE,PATEL BROS,,,,,,,41.9977473006,-87.69525115809998
348,LAKE VIEW,PAULINA MARKET,,,,,,,41.945254158400004,-87.6723897932
349,ROGERS PARK,PAULINA SUPER MARKET INC,,,,,,,42.020087315,-87.6732345632
350,NEAR WEST SIDE,PEORIA PACKING LTD,,,,,,,41.88558042,-87.6589569108
351,WEST GARFIELD PARK,PERSONAL LIQUORS INC,,,,,,,41.8805391992,-87.73221603729998
352,WEST RIDGE,PETERSON FOOD MART,,,,,,,41.9905852147,-87.6935345218
353,HEGEWISCH,PETE'S FRESH MARKET,,,,,,,41.6810595555,-87.5393675414
354,SOUTH LAWNDALE,PETE'S FRESH SUPERMARKET,,,,,,,41.852100653200004,-87.68905111059998
355,GAGE PARK,PETE'S MARKET,,,,,,,41.789112548,-87.7035797266
356,WEST ENGLEWOOD,PETE'S MEAT & GROCERY #2,,,,,,,41.764696121,-87.67359278469999
357,CALUMET HEIGHTS,PETE'S PRODUCE,,,,,,,41.7367954576,-87.5862725091
358,AUBURN GRESHAM,PETE'S PRODUCE,,,,,,,41.7357448514,-87.6587177057
359,LOGAN SQUARE,POLONIA FOOD MART,,,,,,,41.917870715599996,-87.67748061520003
360,NEAR NORTH SIDE,POTASH BROS INC,,,,,,,41.898878197399995,-87.6281111483
361,NEAR NORTH SIDE,POTASH BROS. SUPERMARKET,,,,,,,41.910117944899994,-87.63149089139999
362,CHICAGO LAWN,PRESTIGE LIQUORS,,,,,,,41.7644955967,-87.6833842675
363,WEST TOWN,PUERTO RICO FOOD & LIQUORS,,,,,,,41.8992215766,-87.69173811620001
364,CHICAGO LAWN,QUALITY FOOD ON 71 ST INC,,,,,,,41.7645116769,-87.687986655
365,WEST RIDGE,QUICK STOP FOOD MART,,,,,,,42.0047500731,-87.6994227766
366,HUMBOLDT PARK,QUINTESSENCE,,,,,,,41.909107755,-87.72663414690003
367,LOGAN SQUARE,"R & S DISCOUNT FOOD, WINE, & LIQUOR",,,,,,,41.932046850999996,-87.68897868629999
368,WEST ENGLEWOOD,RAINBOW FINER FOOD & LIQUOR,,,,,,,41.778922405500005,-87.66435268110001
369,WEST ENGLEWOOD,RAINBOW GROCERY,,,,,,,41.7683283348,-87.673819384
370,WEST TOWN,"RICH'S DELI & LIQUOR, INC",,,,,,,41.8974609845,-87.68673855770002
371,LOWER WEST SIDE,RICHWELL MARKET,,,,,,,41.8566571782,-87.6387533453
372,SOUTH LAWNDALE,RIGO'S GROCERY,,,,,,,41.8389367453,-87.7172305546
373,HUMBOLDT PARK,"RIO GRANDE FRUIT MARKET, INC.",,,,,,,41.9099107051,-87.7143855102
374,AUSTIN,RITE PRICE FOOD,,,,,,,41.9022506897,-87.76595092379999
375,LOGAN SQUARE,RIVERSIDE DELI,,,,,,,41.916186115,-87.6701349439
376,DUNNING,RIVIERA FOODS,,,,,,,41.9385912816,-87.8069148007
377,BELMONT CRAGIN,RJ Liquors,,,,,,,41.9240644164,-87.76766048639999
378,SOUTH LAWNDALE,RODRIGUEZ FRUITS & VEGETABLE,,,,,,,41.8463298609,-87.71255139969999
379,ROGERS PARK,ROMAN BROS 1 INC,,,,,,,42.008856472199994,-87.674080374
380,ROSELAND,ROSE-RIDGE FOODS,,,,,,,41.7034152187,-87.62080967909998
381,BRIGHTON PARK,ROYLA BLUE FOODS,,,,,,,41.8139376802,-87.68692201399998
382,SOUTH SHORE,"S & K FOOD & LIQUOR, INC.",,,,,,,41.758992761799995,-87.5603778108
383,MOUNT GREENWOOD,S & T PROVISION CO INC,,,,,,,41.691445910300004,-87.71567310389999
384,UPTOWN,S L PANTRY & GRILL,,,,,,,41.969046674699996,-87.654674059
385,LINCOLN PARK,S. S. FOOD & LIQUOR,,,,,,,41.9263716974,-87.6408000783
386,ENGLEWOOD,SAFAH FOOD & LIQUOR INC,,,,,,,41.7648964002,-87.6539648335
387,ALBANY PARK,SAHAR INTERNATIONAL SUPERMARKET,,,,,,,41.9699575396,-87.7083728782
388,ROGERS PARK,SAM FOOD AND LIQUOR,,,,,,,42.005944816100005,-87.6611747511
389,IRVING PARK,SANABEL GROCERY & BAKERY,,,,,,,41.9579834025,-87.7079959151
390,AUSTIN,SAVE-A-LOT,,,,,,,41.9092745667,-87.765187785
391,SOUTH CHICAGO,SAVE-A-LOT,,,,,,,41.7447308395,-87.5540391375
392,MORGAN PARK,SAVE-A-LOT,,,,,,,41.6995474147,-87.6427519151
393,SOUTH SHORE,SAVE-A-LOT,,,,,,,41.7630223653,-87.5863901619
394,WEST GARFIELD PARK,SAVE-A-LOT,,,,,,,41.8745373122,-87.7255969017
395,KENWOOD,SAVE-A-LOT,,,,,,,41.8094892465,-87.60641742940003
396,AUBURN GRESHAM,SAVE-A-LOT,,,,,,,41.7503223874,-87.6441824061
397,WEST LAWN,SAVE-A-LOT,,,,,,,41.7784159744,-87.7340575715
398,WASHINGTON PARK,Save-A-Lot #882,,,,,,,41.7803216101,-87.61713538040001
399,GREATER GRAND CROSSING,Save-A-Lot #886,,,,,,,41.7509837901,-87.6289614545
400,GRAND BOULEVARD,SAVEWAY FOOD,,,,,,,41.8164863247,-87.61919683139999
401,AUSTIN,SERRELLI'S FOODS,,,,,,,41.909229895,-87.78712882069998
402,LAKE VIEW,SEVEN ELEVEN,,,,,,,41.961523824699995,-87.66603985559998
403,ARCHER HEIGHTS,"SEVEN NINE ELEVEN FOOD MART, INC.",,,,,,,41.8046211506,-87.7199070655
404,GARFIELD RIDGE,SHOP & SAVE MARKET,,,,,,,41.7960196245,-87.7596833672
405,ROSELAND,SHOP WISE FOOD,,,,,,,41.7071739515,-87.6314024214
406,NORTH LAWNDALE,SOLID GOLD,,,,,,,41.866119494,-87.720927574
407,SOUTH SHORE,SOUTH SHORE FOOD MARKET INC.,,,,,,,41.7587872873,-87.5759934845
408,WEST TOWN,STANLEY'S,,,,,,,41.9105746696,-87.66223522940003
409,WEST ENGLEWOOD,STEVE FOOD & LIQUOR,,,,,,,41.7833341838,-87.65474327940002
410,MORGAN PARK,STOP & GO FOOD MART,,,,,,,41.6895747692,-87.6627231456
411,LOGAN SQUARE,STRACK & VAN TIL,,,,,,,41.929489274,-87.68368782489998
412,EDGEWATER,SUN LIQUORS,,,,,,,41.9944657079,-87.6583928132
413,HUMBOLDT PARK,SUNRISE FOOD AND LIQUORS,,,,,,,41.895314759,-87.72019984149998
414,WEST ENGLEWOOD,"SUPER DOLLAR AND UP 4, INC.",,,,,,,41.7868526305,-87.6646155793
415,NEW CITY,SUPER DOLLAR DISCOUNT,,,,,,,41.8066939242,-87.6647716526
416,EDGEWATER,"SUPER FOOD & LIQUORS, INC.",,,,,,,41.983563915,-87.657146291
417,NEW CITY,SUPER FURNITURE & FOOD MART,,,,,,,41.7978225881,-87.6645368783
418,AUSTIN,SUPER JIM'S,,,,,,,41.9021472222,-87.7552393884
419,NEW CITY,SUPER MAS MARKET,,,,,,,41.8087654583,-87.6611701084
420,NEW CITY,SUPER MERCADO EL GUERRO,,,,,,,41.8084712383,-87.6674545133
421,SOUTH LAWNDALE,SUPER MERCADO LA CHIQUITA,,,,,,,41.8442791237,-87.71455376629999
422,NEW CITY,SUPERIOR NUT & CANDY  CO.I INC.,,,,,,,41.820957494,-87.6537783218
423,GARFIELD RIDGE,SUPERMARKET & TAQUERIA CARO,,,,,,,41.807460877800004,-87.747060571
424,SOUTH LAWNDALE,SUPERMERCADO ALEX,,,,,,,41.8369472381,-87.72814236319998
425,ROGERS PARK,SUPERMERCADO CHAPALA,,,,,,,42.0119757995,-87.67438405780001
426,NEW CITY,SUPERMERCADO EL CUBANO INC,,,,,,,41.803782323,-87.6646953279
427,BRIGHTON PARK,SUPERMERCADO EL GUERO #10 INC,,,,,,,41.8205830407,-87.69342616600002
428,LOWER WEST SIDE,SUPERMERCADO EL GUERO NO. 8,,,,,,,41.8520256918,-87.6784122433
429,ROGERS PARK,SUPERMERCADO EL MEXICANO,,,,,,,42.0035849743,-87.67235193190002
430,SOUTH LAWNDALE,SUPERMERCADO GELA'S,,,,,,,41.8424245295,-87.7170303155
431,SOUTH LAWNDALE,SUPERMERCADO GUADALAJARA #2,,,,,,,41.8498575327,-87.70534347709999
432,SOUTH LAWNDALE,SUPERMERCADO GUERRERO,,,,,,,41.8519083675,-87.70287598899998
433,SOUTH LAWNDALE,SUPERMERCADO LA CHIQUTIA # 4,,,,,,,41.8435348913,-87.72438217940002
434,BELMONT CRAGIN,SUPERMERCADO LA VILLA,,,,,,,41.924272713600004,-87.75211503770002
435,SOUTH LAWNDALE,Supermercado Santos,,,,,,,41.8367499608,-87.7261326568
436,WEST LAWN,SUPERMERCADO TEPECOA GUERRERO,,,,,,,41.7786847162,-87.7142516633
437,HUMBOLDT PARK,"SWEQI FOOD MART, INC.",,,,,,,41.9099608832,-87.7288749604
438,PORTAGE PARK,"SZYMANSKI BROS, INC",,,,,,,41.9531497374,-87.77751748770002
439,BELMONT CRAGIN,T & Z MEAT,,,,,,,41.9358159257,-87.74661869719999
440,UPTOWN,TAI NAM CORPORATION,,,,,,,41.972213556999996,-87.6596091001
441,ARMOUR SQUARE,TAI WAH GROCERY,,,,,,,41.8521271977,-87.63214399569998
442,DUNNING,THE CELLAR,,,,,,,41.936613132800005,-87.80684752110001
443,WEST RIDGE,THE FISH KEG INC,,,,,,,42.019394742399996,-87.6860204976
444,LINCOLN PARK,THE MARKET PLACE FOODSTORE,,,,,,,41.9327439571,-87.6422188452
445,AUBURN GRESHAM,THE NEIGHBORHOOD STORE,,,,,,,41.7427877337,-87.6533842508
446,NORWOOD PARK,THE PRODUCE CENTER,,,,,,,41.9872696368,-87.7785157048
447,SOUTH SHORE,The Unit,,,,,,,41.7589223174,-87.5628760391
448,WEST PULLMAN,THE WAREHOUSE,,,,,,,41.6779860017,-87.6362008551
449,WEST TOWN,THREE BROTHER,,,,,,,41.8981068159,-87.6993783779
450,ALBANY PARK,THREE R FOOD,,,,,,,41.961370945,-87.6966693474
451,WEST PULLMAN,"THREE ROOSTERS, INC.",,,,,,,41.6709717654,-87.64153304959999
452,WEST GARFIELD PARK,Three Stars Liquors,,,,,,,41.8858229904,-87.73578781139999
453,UPTOWN,THRIFTY FOOD,,,,,,,41.9655577007,-87.65355927899998
454,WEST TOWN,TIERRA CALIENTE MARKET,,,,,,,41.9071018181,-87.66773965530001
455,LOGAN SQUARE,"TONY'S FINER FOODS ENTERPRISES, INC.",,,,,,,41.924490094,-87.717288131
456,IRVING PARK,"TONY'S FINER FOODS ENTERPRISES, INC.",,,,,,,41.9561262015,-87.7224828263
457,PORTAGE PARK,"TONY'S FINER FOODS ENTERPRISES, INC.",,,,,,,41.9389938243,-87.74269898950001
458,BELMONT CRAGIN,"TONY'S FINER FOODS ENTERPRISES, INC.",,,,,,,41.9258928802,-87.7662048258
459,NORTH CENTER,TRADER JOE'S,,,,,,,41.9499611711,-87.6756711293
460,NEAR NORTH SIDE,TRADER JOE'S,,,,,,,41.8934080204,-87.6264377426
461,LINCOLN PARK,TRADER JOE'S,,,,,,,41.914423714099996,-87.65462784299999
462,NEAR WEST SIDE,TRATTORIA ISABELLA,,,,,,,41.8862936679,-87.6426439206
463,NEAR NORTH SIDE,TREASURE ISLAND FOODS,,,,,,,41.8947983703,-87.6158666457
464,LINCOLN PARK,TREASURE ISLAND FOODS,,,,,,,41.9123117952,-87.63459885549999
465,LINCOLN PARK,TREASURE ISLAND FOODS,,,,,,,41.919899684,-87.6618055364
466,LAKE VIEW,TREASURE ISLAND FOODS,,,,,,,41.9448282656,-87.6458934884
467,NEAR NORTH SIDE,TREASURE ISLAND FOODS INC,,,,,,,41.9030261368,-87.6313487722
468,PULLMAN,TWO BLUE FOODS INC,,,,,,,41.712403787,-87.6051275894
469,ASHBURN,ULTRA FOODS,,,,,,,41.735274089499995,-87.7035112835
470,UPTOWN,VIET HOA PLAZA,,,,,,,41.9731740098,-87.6569923349
471,SOUTH CHICAGO,W & R FOOD & LIQUOR INC,,,,,,,41.7514187003,-87.5822058165
472,CHATHAM,W K R B FOOD & LIQUOR,,,,,,,41.7238602893,-87.60436472079998
473,AVONDALE,WALLY'S INTERNATIONAL MARKET,,,,,,,41.9401778125,-87.72585843479997
474,DUNNING,WALLY'S MARKET INC,,,,,,,41.9527216579,-87.7913622126
475,WEST GARFIELD PARK,WASHINGTON GROCERY,,,,,,,41.8718636117,-87.7290573726
476,NORTH LAWNDALE,"WAY LOW DISCOUNT FOOD, INC.",,,,,,,41.8598459614,-87.705338554
477,NEAR WEST SIDE,WEST HAVEN MARKET & GRILL,,,,,,,41.8831944724,-87.6804664902
478,WEST ELSDON,WEST LAWN FOODS,,,,,,,41.7866084095,-87.72313002889999
479,LAKE VIEW,WHOLE FOODS,,,,,,,41.9415658578,-87.66886040290001
480,FOREST GLEN,WHOLE FOODS,,,,,,,41.9904947718,-87.7484774142
481,NEAR WEST SIDE,WHOLE FOODS,,,,,,,41.8688897111,-87.6390989281
482,LAKE VIEW,WHOLE FOODS,,,,,,,41.948519803,-87.6496701249
483,NEAR NORTH SIDE,WHOLE FOODS,,,,,,,41.894968673200005,-87.62939917870001
484,NEAR NORTH SIDE,WHOLE FOODS,,,,,,,41.9093987878,-87.65305069790001
485,BELMONT CRAGIN,WILLIAM'S PRODUCE,,,,,,,41.9218942299,-87.78339752
486,AUSTIN,WINDY CITY INC,,,,,,,41.8759443554,-87.7452502275
487,WEST RIDGE,WORLD FRESH MARKET,,,,,,,41.997817925999996,-87.6912518856
488,AUBURN GRESHAM,Z & S FOOD & LIQUOR,,,,,,,41.7357569772,-87.65782823469999
489,GREATER GRAND CROSSING,ZEE DOLLAR AND FOOD,,,,,,,41.758293315,-87.6153541087
490,GRAND BOULEVARD,ZIAD CERTIFIED FOODS,,,,,,,41.809322870100004,-87.61333552120001
491,SOUTH CHICAGO,WALGREENS,,,,,,,41.72833654,-87.55286024
492,DOUGLAS,WALGREENS,,,,,,,41.8326245,-87.6168411
493,HYDE PARK,WALGREENS,,,,,,,41.79529732,-87.58782256
494,FULLER PARK,WALGREENS,,,,,,,41.79623488,-87.63040492
495,GREATER GRAND CROSSING,WALGREENS,,,,,,,41.77929761,-87.61574988
496,HUMBOLDT PARK,WALGREENS,,,,,,,41.91071448,-87.72621042
497,SOUTH LAWNDALE,WALGREENS,,,,,,,41.84414469,-87.72477825
498,NEW CITY,WALMART,,,,,,,41.80876829,-87.66098821
499,SOUTH LAWNDALE,PETE'S FRESH SUPERMARKET,,,,,,,41.85210065,-87.68905111
500,NORTH LAWNDALE,SAVE-A-LOT,,,,,,,41.85128849,-87.72385084
501,JEFFERSON PARK,MARIANO'S FRESH MARKET #8507,,,,,,,41.97871026,-87.75715377
502,CLEARING,WALGREENS,,,,,,,41.77795816,-87.7722942
503,CHICAGO LAWN,WALGREENS,,,,,,,41.77842134,-87.70297606
504,PULLMAN,WALMART,,,,,,,41.69631368,-87.59663224
505,GREATER GRAND CROSSING,LOUIS' GROCERIES,,,,,,,41.75655031,-87.60548285
506,WASHINGTON HEIGHTS,,Universal Family Connection,CACFP,ACTIVE,,,,41.748608000000004,
507,AUSTIN,,DMI Information Processing Ctr,CACFP,ACTIVE,,,,41.8732033,
508,CHICAGO HEIGHTS,,Bloom High School,GCFD-MP,INACTIVEFB,,,,41.514187400000004,
509,CHICAGO LAWN,,Food Box-JAMS,FOODBOX,INACTIVEFB,,,,41.7643434,
510,WEST ENGLEWOOD,,Food Box-New Mt. Zion Church,FOODBOX,INACTIVEFB,,,,41.7797411,
511,GRAND BOULEVARD,,Food Box-King Comm Srvc Ctr,FOODBOX,INACTIVEFB,,,,41.816343100000005,
512,WEST PULLMAN,,Food Box-Far So. Comm. Svc Ofc,FOODBOX,INACTIVEFB,,,,41.6771506,
513,KENWOOD,,Food Box-Shiloah Bapt. Chrch,FOODBOX,INACTIVEFB,,,,41.8065057,
514,AUBURN GRESHAM,,Food Box-Englwd Comm Svc Ofc.,FOODBOX,INACTIVEFB,,,,41.7507036,
515,DOUGLAS,,Food Box-Central Advisory Brd.,FOODBOX,INACTIVEFB,,,,41.83647620000001,
516,ASHBURN,,Food Box-HRDI,FOODBOX,INACTIVEFB,,,,41.7449234,
517,CHATHAM,,Food Box-Bethlehem Star,FOODBOX,INACTIVEFB,,,,41.726546,
518,WASHINGTON HEIGHTS,,Food Box-Christ Universal,FOODBOX,INACTIVEFB,,,,41.7292251,
519,ENGLEWOOD,,Food Box- Faith Temple COGIC,FOODBOX,INACTIVEFB,,,,41.763689,
520,ASHBURN,,Food Box-New Foundation of Hop,FOODBOX,INACTIVEAG,,,,41.7447891,
521,WEST ENGLEWOOD,,Food Box-Beautiful Zion Hill,FOODBOX,INACTIVEFB,,,,41.7779653,
522,AUBURN GRESHAM,,Food Box-Rock of Love MB Ch,FOODBOX,INACTIVEFB,,,,41.755006,
523,BURNSIDE,,Food Box-Fellowship House Wall,FOODBOX,INACTIVEFB,,,,41.7265351,
524,WOODLAWN,,Food Box-Two/Woodlawn Org,FOODBOX,INACTIVEFB,,,,41.78074489999999,
525,WOODLAWN,,Food Box-Ministry of the Faith,FOODBOX,INACTIVEFB,,,,41.7841233,
526,GREATER GRAND CROSSING,,Inner-City Missions Network,FOODBOX,ACTIVE,,,,41.759737799999996,
527,ENGLEWOOD,,Community Kitchens -KKC,SOUP KITCH,INACTIVEFB,,,,41.7776961,
528,WEST PULLMAN,,It Take A Village,CDHS-PRO,ACTIVE,,,,41.6708842,
529,GREATER GRAND CROSSING,,Maria Shelter For Homeless Wm.,CDHS-PRO,ACTIVE,,,,41.7615057,
530,AUBURN GRESHAM,,CCHC Amani House,CDHS-PRO,ACTIVE,,,,41.747654,
531,ASHBURN,,Thelma's Place Interim Housing,CDHS-PRO,ACTIVE,,,,41.7470366,
532,AUBURN GRESHAM,,Tab House I,CDHS-PRO,ACTIVE,,,,41.7351283,
533,ASHBURN,,ACADEMY OF LEARNING INC.,DAY CARE,INACTIVEFB,,,,41.7355445,
534,AUBURN GRESHAM,,Auburn Park Day Care/Kndgrn,DAY CARE,INACTIVEFB,,,,41.7504711,
535,CHATHAM,,Tiny Tots Villa Montessori,DAY CARE,INACTIVEAG,,,,41.7465872,
536,KENWOOD,,Hyde Park Academy for Preschoo,DAY CARE,ACTIVE,,,,41.8082071,
537,WEST PULLMAN,,Giant Steps Learning Ctr II,DAY CARE,INACTIVEFB,,,,41.6779857,
538,AUBURN GRESHAM,,Highland Day Care,DAY CARE,ACTIVE,,,,41.754760499999996,
539,GREATER GRAND CROSSING,,Itsy Bitsy People's Place,DAY CARE,INACTIVEAG,,,,41.759727399999996,
540,WASHINGTON HEIGHTS,,Roseland Day Care & Kindergtn.,DAY CARE,ACTIVE,,,,41.702420700000005,
541,WEST PULLMAN,,Children's Center Inc/Outreach,DAY CARE,INACTIVEFB,,,,41.6611994,
542,WEST PULLMAN,,Wentworth Community Services,DAY CARE,INACTIVEFB,,,,41.6822564,
543,AVALON PARK,,Head of The Class Early CDC,DAY CARE,INACTIVEFB,,,,41.7372371,
544,WEST PULLMAN,,Bunnyland Child Care Center #2,DAY CARE,ACTIVE,,,,41.677648,
545,AUBURN GRESHAM,,D & D's Tiny Tots,DAY CARE,INACTIVEAG,,,,41.748279,
546,CHATHAM,,"J.P.E. Day Care Center, Inc",DAY CARE,INACTIVEFB,,,,41.737671999999996,
547,WEST PULLMAN,,Children's Center Outreach,DAY CARE,INACTIVEFB,,,,41.6611994,
548,AUBURN GRESHAM,,Taylor Day School,DAY CARE,INACTIVEFB,,,,41.7360917,
549,WASHINGTON HEIGHTS,,Humpty Dumpty Daycare,DAY CARE,INACTIVEFB,,,,41.7142948,
550,CHATHAM,,Tots Express Learning Center,DAY CARE,INACTIVEAG,,,,41.731463,
551,CALUMET HEIGHTS,,Tots Express Learning Center,DAY CARE,ACTIVE,,,,41.730409,
552,GREATER GRAND CROSSING,,St. Columbanus,FOODBOX,INACTIVEAG,,,,41.765227100000004,
553,GREATER GRAND CROSSING,,Inner-City Missions Network,FOODBOX,INACTIVEFB,,,,41.759737799999996,
554,GREATER GRAND CROSSING,,Vital Bridges South,PANTRY,ACTIVE,,,,41.7581542,
555,ENGLEWOOD,,Will Feed/PEACE Kids Cafe,KIDS CAFE,INACTIVEFB,,,,41.7763169,
556,WASHINGTON PARK,,Dusable Museum,KIDS CAFE,INACTIVEFB,,,,41.7918379,
557,WOODLAWN,,First Presbyterian (MAGIC),KIDS CAFE,INACTIVEFB,,,,41.7783854,
558,GREATER GRAND CROSSING,,The Love Foundation,KIDS CAFE,INACTIVEFB,,,,41.75868699999999,
559,MARKHAM,,Link and Option Ctr Kids Cafe,KIDS CAFE,INACTIVEFB,,,,41.60486960000001,
560,ROBBINS,,"Woodlawn, WRAP, Inc Kids Cafe",KIDS CAFE,INACTIVEAG,,,,41.649096500000006,
561,WOODLAWN,,Living Room Cafe,KIDS CAFE,INACTIVEFB,,,,41.77786280000001,
562,WEST PULLMAN,,Straford Memorial Seventh Day,KIDS CAFE,INACTIVEFB,,,,41.6781,
563,WASHINGTON HEIGHTS,,Victory Cathedral Faith Church,KIDS CAFE,INACTIVEFB,,,,41.703883000000005,
564,CALUMET HEIGHTS,,Wyatt Community Center,KIDS CAFE,INACTIVEAG,,,,41.731746,
565,AVALON PARK,,Sullivan House,KIDS CAFE,INACTIVEAG,,,,41.746008399999994,
566,GREATER GRAND CROSSING,,Gary Comer Youth Center,CACFP,ACTIVE,,,,41.7640694,
567,WASHINGTON PARK,,Washington Park,KIDS CAFE,INACTIVEFB,,,,41.7933831,
568,WEST ENGLEWOOD,,Ogden Park,KIDS CAFE,INACTIVEFB,,,,41.77505120000001,
569,AVALON PARK,,Messiah St. Batholomew,KIDS CAFE,INACTIVEFB,,,,41.744310299999995,
570,BLUE ISLAND,,Blue Island Park District (CM),KIDS CAFE,INACTIVEFB,,,,41.6606127,
571,WASHINGTON PARK,,CREDO (CM),KIDS CAFE,INACTIVEFB,,,,41.7841214,
572,ENGLEWOOD,,Salvation Army Red Shield (CM),KIDS CAFE,INACTIVEFB,,,,41.7685216,
573,SOUTH SHORE,,YMCA- South Side,SFSP,ACTIVE,,,,41.7797445,
574,AUBURN GRESHAM,,Changing Life Educ. Inititive,SFSP,INACTIVEAG,,,,41.7503284,
575,ENGLEWOOD,,Beloved (CM),KIDS CAFE,INACTIVEFB,,,,41.7771158,
576,WASHINGTON PARK,,Dusable Museum,KIDS CAFE,INACTIVEFB,,,,41.7918379,
577,WOODLAWN,,First Presbyterian (MAGIC),KIDS CAFE,INACTIVEFB,,,,41.7783854,
578,DOUGLAS,,Institute for Positive Living,KIDS CAFE,INACTIVEFB,,,,41.828242100000004,
579,WASHINGTON HEIGHTS,,South Side Help Center,CACFP,ACTIVE,,,,41.7044396,
580,WOODLAWN,,Woodlawn Childrens Promise,KIDS CAFE,INACTIVEFB,,,,41.7852617,
581,ENGLEWOOD,,TSA: Englewood Red Shield Cent,CACFP,ACTIVE,,,,41.7685216,
582,ASHBURN,,Daughters of Destiny Min.,KIDS CAFE,INACTIVEFB,,,,41.74989420000001,
583,GREATER GRAND CROSSING,,A Knock at Midnight,CACFP,ACTIVE,,,,41.7564966,
