id,Program Type,Program Name,Community Area,Activity Status,lat,lon
333,ONSITE,Grace M.B.C. Pantry,Markham,INACTIVEFB,41.58689160000001,-87.7150312
334,ONSITE,St. Columbanus,Greater Grand Crossing,INACTIVEFB,41.7652271,-87.61782509999999
336,ONSITE,Link and Option Ctr Kids Cafe,Markham,INACTIVEFB,41.60486960000001,-87.69962149999999
337,ONSITE,Will Feed Community KIDS CAFE,Englewood,INACTIVEFB,41.7763169,-87.6471176
340,ONSITE,West Point Baptist Church,Oakland,INACTIVEFB,41.8294101,-87.6096831
342,ONSITE,Holy Name of Mary,Morgan Park,INACTIVEFB,41.6905913,-87.65675449999999
343,ONSITE,Wyatt Community Center,Calumet Heights,INACTIVEAG,41.731746,-87.58594029999999
344,ONSITE,Seed of Faith Ministries,Robbins,INACTIVEFB,41.6440343,-87.707769
345,KIDS CAFE,Sullivan House,South Chicago,INACTIVEFB,41.7460084,-87.5787904
346,ONSITE,Gary Comer Youth Center,Greater Grand Crossing,INACTIVEFB,41.7640694,-87.6024357
348,ONSITE,Room at the Cross Ministries,Auburn Gresham,INACTIVEFB,41.7360627,-87.6596284
349,ONSITE,Metro Community Outreach,Washington Park,INACTIVEFB,41.78780099999999,-87.62437899999999
350,ONSITE,Greater Acquaintance Religious,Greater Grand Crossing,INACTIVEFB,41.7805099,-87.603826
351,ONSITE,Lights of Zion Church,West Pullman,INACTIVEFB,41.6821789,-87.64262
353,ONSITE,METROSquash,Hyde Park,INACTIVEAG,41.7933802,-87.5981122
354,ONSITE,Men & Women of God Who Are We,Chicago Lawn,INACTIVEFB,41.7723412,-87.6844794
355,ONSITE,Covenant Faith Church of God,Washington Heights,INACTIVEFB,41.7031202,-87.6425081
359,ONSITE,Right Start Outreach Center,Robbins,INACTIVEFB,41.6409119,-87.7048677
360,ONSITE,Global Girls Inc.,Greater Grand Crossing,INACTIVEFB,41.7556929,-87.6012188
361,ONSITE,Christ Church of Chicago,West Pullman,INACTIVEFB,41.659438,-87.64166999999999
362,ONSITE,New Gresham,Auburn Gresham,INACTIVEFB,41.7356631,-87.6426311
363,ONSITE,CCHC Amani House,Auburn Gresham,INACTIVEFB,41.747654,-87.6691292
364,ONSITE,Greater Mt. Vernon Baptist Ch.,Auburn Gresham,INACTIVEFB,41.7355975,-87.660884
365,ONSITE,Good Life,Washington Park,INACTIVEFB,41.8210533,-87.60585379999999
366,ONSITE,Ministry of the Faithful toGod,Woodlawn,INACTIVEFB,41.7841233,-87.610664
367,ONSITE,CEDA - Calumet Park,Calumet Heights,INACTIVEFB,41.6649523,-87.6606796
368,ONSITE,Word of God Life Changing Min.,Auburn Gresham,INACTIVEFB,41.7499758,-87.6722257
369,ONSITE,Noble Evangelistic Ministries,West Pullman,INACTIVEFB,41.675863,-87.6399307
370,ONSITE,Gil Gal Ministries NFP,Washington Heights,INACTIVEFB,41.7411344,-87.68957119999999
371,ONSITE,Harris Temple A.O.H. Church,Grand Boulevard,INACTIVEFB,41.8192367,-87.60715280000001
372,ONSITE,St. Ailbe Men's Ministry,Calumet Heights,INACTIVEFB,41.729949,-87.5867423
373,ONSITE,Blue Gargoyle Community Ser.,Hyde Park,INACTIVEFB,41.7919281,-87.5965825
374,ONSITE,Calvary Hill Baptist Church,Chicago Lawn,INACTIVEFB,41.7644396,-87.6888888
375,ONSITE,Inner-City Missions Network,Greater Grand Crossing,INACTIVEFB,41.7597378,-87.59636540000001
376,GCFD-PM,Ida B. Wells,Douglas,INACTIVEFB,41.8298799,-87.6112373
377,GCFD-PM,Greater Mount Vernon PY,Englewood,INACTIVEFB,41.7771158,-87.6338186
378,GCFD-PM,Zion Temple MBC,Englewood,INACTIVEFB,41.7667119,-87.6424005
379,GCFD-PM,Will Feed Community Org.,Englewood,INACTIVEFB,41.7776961,-87.64804319999999
380,GCFD-PM,Beautiful Zion,West Englewood,INACTIVEFB,41.7779653,-87.65965609999999
381,GCFD-PM,Whole Food Ministries,Washington Heights,INACTIVEFB,41.7068692,-87.64750790000001
382,GCFD-PM,Slater senior apts,Grand Boulevard,INACTIVEFB,41.8180488,-87.6079223
383,GCFD-PM,St. Mark Manor senior,Greater Grand Crossing,INACTIVEFB,41.75698260000001,-87.60356039999999
384,GCFD-PM,Slater Homes -Main,Grand Boulevard,INACTIVEFB,41.8174183,-87.6078186
385,GCFD-PM,Stratford Memorial Church,West Pullman,INACTIVEFB,41.6779017,-87.63425319999999
386,GCFD-PM,New Covenant Jesus Helping Hnd,Greater Grand Crossing,INACTIVEAG,41.7551035,-87.60615820000001
387,GCFD-PM,Vernon Park Church-Wyatt Ctr.,Calumet Heights,INACTIVEFB,41.731746,-87.58594029999999
388,GCFD-PM,Tabernacle Church,Morgan Park,INACTIVEFB,41.6946957,-87.6534794
389,GCFD-PM,34th Ward Min. Alliance,Roseland,INACTIVEFB,41.7034262,-87.6426341
390,GCFD-PM,Shiloh SDA Dorcas Society,Greater Grand Crossing,ACTIVE,41.7672046,-87.62220049999999
391,GCFD-PM,87th Street Church of Christ,Auburn Gresham,INACTIVEFB,41.7354555,-87.6717259
392,GCFD-PM,34th Ward Ministers Alliance,West Pullman,ACTIVE,41.6784123,-87.65279369999999
393,GCFD-PM,Beautiful Zion MBC,West Englewood,ACTIVE,41.7779653,-87.65965609999999
394,GCFD-PM,Whole Fold Ministries,Washington Heights,INACTIVEAG,41.7068692,-87.64750790000001
395,GCFD-PM,Antioch Haven Homes,Englewood,INACTIVEFB,41.7801414,-87.6356812
396,GCFD-PM,Tabernacle of God Church of Ch,Morgan Park,INACTIVEFB,41.6946957,-87.6534794
397,GCFD-PM,18th Ward - Alderman Murphy,Ashburn,INACTIVEFB,41.7447492,-87.7026471
398,GCFD-PM,SAKAL,Ashburn,INACTIVEAG,41.7531028,-87.68247939999999
399,GCFD-PM,St. Columbanus,Greater Grand Crossing,ACTIVE,41.7652271,-87.61782509999999
400,GCFD-PM,Blue Island Rec Center,Blue Island,INACTIVEFB,41.6368237,-87.69046519999999
401,GCFD-PM,Liberty Temple,Ashburn,ACTIVE,41.74950810000001,-87.67964239999999
402,GCFD-PM,Monument of Faith Church,Ashburn,ACTIVE,41.7568622,-87.69062749999999
403,GCFD-PM,St. Phillip Lutheran Food PY,Woodlawn,INACTIVEFB,41.7810625,-87.6135252
404,GCFD-PM,Grace M.B.C.,Markham,ACTIVE,41.58689160000001,-87.7150312
405,GCFD-PM,CEDA - Calumet Park,Calumet Park,INACTIVEAG,41.6639555,-87.6605783
406,GCFD-PM,Metro Community Outreach,Washington Park,INACTIVEFB,41.78780099999999,-87.62437899999999
407,GCFD-PM,Mt. Hermon MBC,Greater Grand Crossing,ACTIVE,41.7511507,-87.6370048
408,GCFD-PM,Good Shepherd Lutheran Church,Robbins,ACTIVE,41.638926,-87.70646099999999
409,GCFD-PM,18th Ward Alderman,Ashburn,ACTIVE,41.7447492,-87.7026471
410,PANTRY,Parkway Garden Christian CH,Greater Grand Crossing,ACTIVE,41.7746713,-87.61626079999999
411,PANTRY,Gerizim Love Food Ministry,Greater Grand Crossing,INACTIVEFB,41.75868699999999,-87.61162499999999
412,PANTRY,Vernon Park Church of God,Calumet Heights,INACTIVEAG,41.7319387,-87.584937
413,PANTRY,Together We Cope,Tinley Park,ACTIVE,41.5822286,-87.7845942
414,PANTRY,Ebenezer MBC Food Pantry,Grand Boulevard,ACTIVE,41.812841,-87.61356239999999
415,PANTRY,Hope Community Services,Markham,INACTIVEAG,41.60486960000001,-87.69962149999999
417,PANTRY,Project Care,Woodlawn,ACTIVE,41.78239230000001,-87.60804189999999
418,PANTRY,Operation Blessing-South,Crestwood,INACTIVEAG,41.6405923,-87.72707869999999
419,PANTRY,St. Sabina Parish,Auburn Gresham,ACTIVE,41.7507333,-87.6521135
420,PANTRY,Commonwealth Community Church,Chatham,INACTIVEFB,41.747499,-87.62849899999999
421,PANTRY,New Bethlehem #4 MBC Pantry,Chatham,ACTIVE,41.7333608,-87.6051748
422,PANTRY,St. Elizabeth Catholic Worker,Auburn Gresham,INACTIVEAG,41.947969,-87.78617109999999
423,PANTRY,Will Feed Community Org. PY,Englewood,INACTIVEFB,41.7776961,-87.64804319999999
424,PANTRY,First Presbyterian: Kimbark PY,Woodlawn,ACTIVE,41.7783854,-87.5950635
425,PANTRY,Whole Fold Ministries,Washington Heights,ACTIVE,41.7071309,-87.647493
426,PANTRY,New Covenant Jesus Help-N-Hand,Greater Grand Crossing,INACTIVEAG,41.7553196,-87.6053012
427,PANTRY,First Church Of Love & Faith,Auburn Gresham,INACTIVEFB,41.7499361,-87.6773977
428,PANTRY,Incarnation Parish Food Pantry,Blue Island,ACTIVE,41.656943,-87.67898699999999
429,PANTRY,Community Covenant Church,Calumet Park,ACTIVE,41.666919,-87.656441
430,PANTRY,Oakdale Covenant Church,Washington Heights,INACTIVEFB,41.7222606,-87.65065799999999
431,PANTRY,Chicago South Community Dev.,Calumet Park,INACTIVEFB,41.6691066,-87.64167940000002
432,PANTRY,Zacchaeus House,West Pullman,INACTIVEAG,41.67143,-87.6359793
433,PANTRY,Haven of Rest MBC,Avalon Park,ACTIVE,41.7509859,-87.58580339999999
434,PANTRY,Orland Township,Orland Park,ACTIVE,41.620828,-87.856269
435,PANTRY,Beautiful Zion Baptist Church,West Englewood,ACTIVE,41.7779653,-87.65965609999999
436,PANTRY,TSA: Laflin Food Pantry,Auburn Gresham,INACTIVEAG,41.7355975,-87.660884
437,PANTRY,Tinley Park Food Pantry,Tinley Park,ACTIVE,41.5758763,-87.7868314
438,PANTRY,Abundant Life Food Pantry,Chicago Lawn,ACTIVE,41.768546,-87.6812174
439,PANTRY,Greater  Mount Vernon Pantry,Englewood,INACTIVEFB,41.7771158,-87.6338186
440,PANTRY,Hope Outreach Ministries,Washington Heights,INACTIVEFB,41.72881599999999,-87.6630854
442,PANTRY,Faith Tabernacle Church,Avalon Park,ACTIVE,41.7456688,-87.5845447
443,PANTRY,T.W.O. Prarie Courts,Washington Park,INACTIVEFB,41.78055,-87.616767
444,PANTRY,Israel Methodist Cmty Church,Greater Grand Crossing,ACTIVE,41.7564458,-87.60550409999999
445,PANTRY,St. Donatus Food Pantry,Blue Island,INACTIVEFB,41.6590016,-87.6697006
446,PANTRY,Fire By Night IE Ministrees,Greater Grand Crossing,INACTIVEFB,41.7592563,-87.60575399999999
447,PANTRY,Greater Mount Hebron MB Church,Auburn Gresham,ACTIVE,41.7480227,-87.6686081
448,PANTRY,St. Gelasius Church,Woodlawn,INACTIVEFB,41.77818990000001,-87.5958655
449,PANTRY,Greater St. John AME Church,West Englewood,ACTIVE,41.7813431,-87.6570892
450,PANTRY,Innercity Muslim Action Ntwk,Chatham,INACTIVEFB,41.7491263,-87.6053766
451,PANTRY,Mt. Calvary Family Needs,Morgan Park,ACTIVE,41.6919573,-87.654296
452,PANTRY,Victory Apostolic Faith Church,Auburn Gresham,ACTIVE,41.747124,-87.6520711
453,PANTRY,Rock of Love MBC Food Pantry,Auburn Gresham,INACTIVEFB,41.7549346,-87.6638878
454,PANTRY,"Way of Holiness Church, The",Woodlawn,INACTIVEAG,41.7837034,-87.5959488
455,PANTRY,Temple of Brotherly Love,South Shore,INACTIVEFB,41.7550421,-87.5792422
456,PANTRY,Near North Adult Center,Burnside,INACTIVEFB,41.7257709,-87.60000260000001
457,PANTRY,LCFS Refugee Settlement,Woodlawn,INACTIVEFB,41.78329859999999,-87.5974895
458,PANTRY,Morgan Park SDA Comm. Srv.,Morgan Park,INACTIVEAG,41.6937375,-87.66137069999999
459,PANTRY,St. Stephen Lutheran Church,Midlothian,INACTIVEAG,41.6250349,-87.72565999999999
460,PANTRY,Village Pantry Coalition,Evergreen Park,ACTIVE,41.71475299999999,-87.68959
461,PANTRY,Holy Willing Workers of Christ,Englewood,ACTIVE,41.7690666,-87.64256019999999
462,PANTRY,St. James A.M.E. Food Pantry,Roseland,ACTIVE,41.7255563,-87.62606319999999
463,PANTRY,Beverly Hills SDA Church,Washington Heights,ACTIVE,41.72336809999999,-87.66180039999999
464,PANTRY,Sheldon Heights COC Pantry,Roseland,ACTIVE,41.68834409999999,-87.6421835
465,PANTRY,St. Felicitas Church,Avalon Park,ACTIVE,41.7426319,-87.5869359
466,PANTRY,Ingelside Whitfield Church,Greater Grand Crossing,INACTIVEAG,41.7567864,-87.6016813
467,PANTRY,Back To God Church,West Englewood,ACTIVE,41.7606248,-87.65437360000001
468,PANTRY,Arab American Ed. Council,Ashburn,ACTIVE,41.7398053,-87.7155801
469,PANTRY,Maple Morgan Park Food Pantry,Morgan Park,ACTIVE,41.69349829999999,-87.671672
470,PANTRY,Redeeming Grace Food Pantry,West Pullman,ACTIVE,41.6794394,-87.6453257
471,PANTRY,Baptist Church Without Spot,Washington Heights,ACTIVE,41.7241059,-87.6437192
472,PANTRY,Douglas-Tubman Child Dev.,Greater Grand Crossing,INACTIVEFB,41.7641074,-87.60146739999999
474,PANTRY,Sisters of St. Casimir Pantry,Chicago Lawn,INACTIVEAG,41.77110649999999,-87.6897204
475,PANTRY,Church of Jesus Christ Intern.,Auburn Gresham,INACTIVEFB,41.746459,-87.65396199999999
476,PANTRY,TSA: Park Manor Food Pantry,Greater Grand Crossing,INACTIVEAG,41.763896,-87.62051799999999
477,PANTRY,Zion Temple MBC,Englewood,INACTIVEAG,41.7667119,-87.6424005
478,PANTRY,SOUTH CENTRAL COMMUNITY SVCS.,Chatham,INACTIVEFB,41.7437801,-87.599489
479,PANTRY,Carver MBC Food Pantry,Englewood,INACTIVEFB,41.76870539999999,-87.6526152
480,PANTRY,Family Cares Mission Pantry,Auburn Gresham,ACTIVE,41.750747,-87.6630136
481,PANTRY,Christ UM Church - Alsip,Alsip,ACTIVE,41.677189,-87.71367599999999
482,PANTRY,Greater Tab. MBC: Vincennes,Washington Heights,ACTIVE,41.7178225,-87.6519252
483,PANTRY,TRCDO Harvest for the World,Beverly,ACTIVE,41.7046372,-87.6581399
484,PANTRY,Messiah St. Bartholomew Church,Avalon Park,ACTIVE,41.7443103,-87.5890618
485,PANTRY,Glory to Glory Ministries,West Pullman,INACTIVEFB,41.6716649,-87.63582799999999
486,PANTRY,Calvary MBC,Avalon Park,INACTIVEAG,41.7472653,-87.5799656
487,PANTRY,Canaan M.B.C. Food Ministry,Englewood,ACTIVE,41.7728885,-87.6327622
488,PANTRY,New Joy Divine,Auburn Gresham,ACTIVE,41.755063,-87.643823
489,PANTRY,Faith  Pentecostal Holiness,Auburn Gresham,INACTIVEAG,41.7473556,-87.6539468
490,PANTRY,FAITH TEMPLE COGIC,Englewood,INACTIVEAG,41.763529,-87.647322
491,PANTRY,Straford Memorial Church,West Pullman,ACTIVE,41.6780982,-87.6355701
492,PANTRY,Tree of Life MBC Food Pantry,Washington Heights,INACTIVEAG,41.7259829,-87.5963975
493,PANTRY,Shiloh SDA Dorcas Society,Greater Grand Crossing,ACTIVE,41.7672046,-87.62220049999999
494,PANTRY,Salem House Food Pantry,Greater Grand Crossing,INACTIVEFB,41.7603997,-87.6183162
495,PANTRY,St. Stephens Lutheran Church,Chatham,INACTIVEFB,41.7401622,-87.60404659999999
496,PANTRY,Masonic Food Cellar,Auburn Gresham,INACTIVEAG,41.7503833,-87.6418262
497,PANTRY,Society of St Vincent de Paul,Midlothian,ACTIVE,41.6263866,-87.72217839999999
498,PANTRY,Grant A Wish Inc.,Burnside,ACTIVE,41.72598250000001,-87.5958271
500,PANTRY,Englewood UMC Food Pantry,Englewood,ACTIVE,41.7778802,-87.6353814
501,PANTRY,Carey Temple AME Food Pantry,Greater Grand Crossing,ACTIVE,41.764384,-87.59787600000001
502,PANTRY,New Freedom Christian Center,West Pullman,INACTIVEFB,41.6820451,-87.66133099999999
503,PANTRY,Frederick Douglas Crusaders,South Shore,INACTIVEFB,41.767238,-87.586792
504,PANTRY,Chatham-Avalon Ministries,Chatham,ACTIVE,41.73772109999999,-87.6238075
505,PANTRY,New Mercies Community Services,Midlothian,INACTIVEAG,41.62588400000001,-87.713838
506,PANTRY,St Phillip Lutheran Church,Woodlawn,INACTIVEAG,41.7810625,-87.6135252
507,PANTRY,Anointed Word Internat'l Min.,Markham,INACTIVEFB,41.6014679,-87.700306
508,PANTRY,Grace M.B.C. Pantry,Markham,ACTIVE,41.58689160000001,-87.7150312
509,PANTRY,St. Columbanus,Greater Grand Crossing,ACTIVE,41.7652271,-87.61782509999999
510,PANTRY,God's Place Christian Center,Auburn Gresham,INACTIVEAG,41.7360009,-87.6668868
511,PANTRY,West Point Baptist Church,Oakland,ACTIVE,41.8294101,-87.6096831
512,PANTRY,Seed of Faith Ministries,Robbins,INACTIVEFB,41.6440343,-87.707769
513,PANTRY,Room at the Cross Ministries,Auburn Gresham,INACTIVEFB,41.7360627,-87.6596284
514,PANTRY,Greater Metropolitan MB Church,Washington Park,ACTIVE,41.78780099999999,-87.62437899999999
515,PANTRY,Greater Acquaintance Religious,Greater Grand Crossing,ACTIVE,41.7711595,-87.623449
516,PANTRY,Lights of Zion Church,West Pullman,ACTIVE,41.6821789,-87.64262
517,PANTRY,Men & Women of God Who Are We,Chicago Lawn,INACTIVEFB,41.7723412,-87.6844794
518,PANTRY,Covenant Faith Church of God,Roseland,ACTIVE,41.7031202,-87.6425081
520,PANTRY,Right Start Outreach Center,Robbins,INACTIVEFB,41.6409119,-87.7048677
521,GCFD-MP,God's House of Hope,Washington Park,INACTIVEFB,41.7891397,-87.6195505
522,GCFD-MP,Carver MBC,Englewood,INACTIVEAG,41.76870539999999,-87.6526152
523,PANTRY,Christ Church of Chicago,West Pullman,INACTIVEFB,41.659438,-87.64166999999999
524,PANTRY,New Gresham UMC,Auburn Gresham,ACTIVE,41.7356631,-87.6426311
525,PANTRY,Greater Mt. Vernon Baptist Ch.,Auburn Gresham,INACTIVEFB,41.7355975,-87.660884
526,PANTRY,Christ Unity - Good Life,Washington Park,ACTIVE,41.7841214,-87.61999469999999
527,PANTRY,Ministry of the Faithful toGod,Woodlawn,ACTIVE,41.7840733,-87.6105449
528,PANTRY,CEDA - Calumet Park,Calumet Park,INACTIVEFB,41.6639625,-87.6605862
529,PANTRY,Word of God Life Changing Min.,Englewood,INACTIVEAG,41.765467,-87.638007
530,PANTRY,Noble Evangelistic Ministries,West Pullman,INACTIVEFB,41.675863,-87.6399307
531,PANTRY,Gil Gal Ministries NFP,Washington Heights,INACTIVEAG,41.72881599999999,-87.6630854
532,PANTRY,Harris Temple A.O.H. Church,Grand Boulevard,INACTIVEFB,41.8192367,-87.60715280000001
533,PANTRY,St. Ailbe Men's Ministry,Calumet Heights,ACTIVE,41.729949,-87.5867423
534,PANTRY,Calvary Hill Baptist Church,Chicago Lawn,INACTIVEFB,41.7644396,-87.6888888
535,PANTRY,Uncle Shack Food Blessing,West Englewood,ACTIVE,41.7595247,-87.66940129999999
536,PANTRY,Inner-City Missions Network,Greater Grand Crossing,ACTIVE,41.7597378,-87.59636540000001
537,PANTRY,Agape Apostolic Assembly,Chicago Lawn,INACTIVEAG,41.768583,-87.68441
538,SEASONAL,TSA: Englewood,Englewood,INACTIVEFB,41.7685941,-87.6462335
539,PANTRY,The Living Room Cafe,Woodlawn,INACTIVEAG,41.7787348,-87.6053771
540,PANTRY,Third Baptist Church ofChicago,Washington Heights,ACTIVE,41.7212983,-87.66072989999999
541,PANTRY,Apostolic Pentecostal Church,Morgan Park,ACTIVE,41.6861939,-87.6664918
542,PANTRY,TSA: Blue Island,Blue Island,ACTIVE,41.6630078,-87.6926532
543,PANTRY,Temple of Praise Binding,West Pullman,INACTIVEFB,41.659438,-87.64166999999999
544,PANTRY,Abounding Life Church of God,Posen,ACTIVE,41.627175,-87.68946299999999
545,PANTRY,Carver MBC Food Pantry,Avalon Park,INACTIVEFB,41.7456232,-87.5963757
546,PANTRY,Unique Value Community Center,Beverly,INACTIVEAG,41.7137349,-87.6640236
547,PANTRY,Zion Lutheran Church,Washington Heights,ACTIVE,41.713566,-87.6575568
548,PANTRY,Kenwood Oakland Community Org,Grand Boulevard,ACTIVE,41.8173427,-87.60700729999999
549,PANTRY,Shiloah Baptist Church,Washington Heights,ACTIVE,41.726582,-87.661231
550,PANTRY,Lighthouse Chur of All Nations,Alsip,ACTIVE,41.6602442,-87.73103359999999
551,PANTRY,Daughters of Destiny Min.,Ashburn,ACTIVE,41.7498942,-87.70767939999999
553,PANTRY,TSA: Englewood Red Shield Cent,Englewood,ACTIVE,41.7685216,-87.6487442
554,PANTRY,New Christian Joy Full Gospel,West Pullman,ACTIVE,41.6824171,-87.6233467
555,PANTRY,Masjid Al-Hafeez,Greater Grand Crossing,INACTIVEFB,41.7582522,-87.6098596
556,PANTRY,New Progressive Missionary,Roseland,ACTIVE,41.7232227,-87.6265731
557,PANTRY,Joyful Harvest Christian Min.,West Pullman,ACTIVE,41.660743,-87.6414032
558,PANTRY,Word of God Life Changing Min.,Ashburn,INACTIVEFB,41.74687309999999,-87.6824275
559,PANTRY,Englewood Cares Outreach PY,Blue Island,ACTIVE,41.6415599,-87.679616
561,PANTRY,God's House of Divine,Auburn Gresham,ACTIVE,41.743021,-87.64423099999999
562,PANTRY,New Covenant MB Church,Greater Grand Crossing,ACTIVE,41.7551035,-87.60615820000001
563,PANTRY,TSA: The Salvation Army Ray &,West Pullman,INACTIVEFB,41.6784123,-87.65279369999999
564,PANTRY,Anointed Word Internat'l Min.,Orland Park,INACTIVEAG,41.6073597,-87.7910916
565,PANTRY,"Rho Gamma Gamma, Inc.",Morgan Park,ACTIVE,41.685114,-87.659272
566,PANTRY,New Life Covenant Church,Greater Grand Crossing,ACTIVE,41.7533693,-87.59763699999999
567,PANTRY,St. Margaret of Scotland,Washington Heights,ACTIVE,41.7147965,-87.653498
568,PANTRY,Church of St. Paul and,Kenwood,ACTIVE,41.8045499,-87.5914834
569,PANTRY,New Foundation of Hope,Ashburn,INACTIVEFB,41.7447492,-87.7026471
570,PANTRY,Blessed Assurance Faith,Auburn Gresham,ACTIVE,41.750703,-87.65995
571,PANTRY,Anointed Word Internat'l Min.,Tinley Park,ACTIVE,41.59453999999999,-87.823937
572,PANTRY,Christ Evangelical Ministries,Chicago Lawn,ACTIVE,41.7650582,-87.6836025
573,GROUP HOME,Blue Cap-Rosie's Corporation,Blue Island,INACTIVEFB,41.6503562,-87.6750095
574,SHELTER,St. Elizabeth Catholic Wkr.Sh,Auburn Gresham,INACTIVEAG,41.747654,-87.6691292
575,SHELTER,Southwest Women-Amani House,Auburn Gresham,INACTIVEAG,41.747654,-87.6691292
576,GROUP HOME,Crisis Center for So. Suburbia,Tinley Park,INACTIVEFB,41.563659,-87.8073105
577,SHELTER,St. Frances De Paula Shelter,Greater Grand Crossing,INACTIVEAG,41.7527693,-87.6000743
578,SHELTER,Determined Mind To Change,Englewood,INACTIVEAG,41.7695303,-87.64475709999999
579,SHELTER,Sousa Transitional Shelter,Englewood,INACTIVEFB,41.7668864,-87.6517368
580,SHELTER,Institute of Women Today,Greater Grand Crossing,ACTIVE,41.7609299,-87.6310244
581,SHELTER,ASSUMPTION BVM SHELTER,West Pullman,INACTIVEFB,41.67143,-87.6359793
582,GROUP HOME,"Renewed, Inc.",Washington Park,INACTIVEAG,41.78465509999999,-87.61932639999999
583,SHELTER,Greer Christian Community Ctr.,Ashburn,INACTIVEFB,41.7470366,-87.6831509
584,SHELTER,Thresholds Rowan Trees,Englewood,INACTIVEFB,41.7810693,-87.6377399
585,SHELTER,Interdependent Living Solution,Evergreen Park,INACTIVEFB,41.7205877,-87.6900983
586,SHELTER,YMCA-Independence Place,Midlothian,INACTIVEFB,41.630885,-87.717231
587,SHELTER,CCHC Amani House,Auburn Gresham,ACTIVE,41.747654,-87.6691292
588,GROUP HOME,CMHC- 74th St,Greater Grand Crossing,INACTIVEFB,41.7606012,-87.6046878
589,SHELTER,Elite House of Sober Living,West Englewood,INACTIVEFB,41.7623133,-87.6554476
590,SOUP KITCH,First Presbyterian: Kimbark SK,Woodlawn,INACTIVEFB,41.7783854,-87.5950635
591,SOUP KITCH,Will Feed Community Org. SK,Englewood,INACTIVEAG,41.7776961,-87.64804319999999
592,SOUP KITCH,Hyde Park SDA Soup Kitchen,Kenwood,ACTIVE,41.8111563,-87.60489729999999
593,SOUP KITCH,Englewood UMC SK (Inactive),Englewood,INACTIVEAG,41.7778802,-87.6353814
594,GROUP HOME,CMHC- 74th St,Greater Grand Crossing,INACTIVEFB,41.7606012,-87.6046878
595,SOUP KITCH,Morgan Park Pentecostal Church,Morgan Park,INACTIVEFB,41.689733,-87.6639022
596,SOUP KITCH,Canaan M.B.C. Food Ministry,Englewood,INACTIVEAG,41.7728885,-87.6327622
597,SOUP KITCH,Martin Temple Community Ftn,Woodlawn,ACTIVE,41.76888659999999,-87.6061258
598,SOUP KITCH,Progressive Beulah Pentecostal,Auburn Gresham,INACTIVEFB,41.7357212,-87.655977
